name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,2,1,1,5,2,7,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,2,2,1,4,7,11,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,2,3,2,3,11,14,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,2,4,2,6,14,20,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,2,5,1,6,20,26,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i1.txt,2023-11-03T13:02:28.772,2,2,0,757302574445270829,Algorithm2_TwoMachinesJobShop,31,Cmax_function,2,6,1,2,26,28,0,0.0008232,1925888,"Dict{String, Any}(""average"" => 0.21850791336942943, ""max"" => 0.75, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,1,1,1,8,0,8,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,1,2,2,10,9,19,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,1,3,1,8,19,27,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,1,4,2,3,27,30,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,1,5,2,3,30,33,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,1,6,1,7,33,40,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
testsTwoMachines/n2n_i6i2.txt,2023-11-03T13:02:29.006,2,2,0,12051644496414346511,Algorithm2_TwoMachinesJobShop,40,Cmax_function,2,1,2,1,0,1,0,0.0007161,1917712,"Dict{String, Any}(""average"" => 0.20429473830348463, ""max"" => 0.5, ""constructed_nodes"" => 49)",OK
